veracity,content,sentiment,retweet numbers,likes numbers,compound
0,It isns racism and I\ tell you why it wouldnt matter where the epicenter is. What matters is containment it just so happens they Asian. If it happened in USA all countries would be retrieving their own and keep US OUT !!!!,0,0,0,-0.7385
0,meanwhile los chinos,1,0,0,0
0,Today is World Cancer Day as you know that the corona virus is spreading in China which is the cause of cancer if you want to get rid of diseases like cancer. Get true worship because Supreme God Kabir is most merciful Must watch sadhna channel :30pm,0,0,0,-0.4019
0,ScottMorrisonMP when are you going to force flights to cease from China? Rest of the world is but we seem to be twiddling our thumbs hoping itll just go away,1,0,0,0.5719
0,Breaking: Secret Court Covering Up The Truth About Coronavirus via YouTube,1,0,0,0.3182
0,Purell hand sanitizer does NOT kill the flu or corona virus nor kill e.Coli bacteria Buy Clorox wipes,1,1,0,0.9163
0,Lol not happening,1,0,0,0.4215
0,Countries told to learn from China in virus: WHO showing once again that it is far from an independent organization. Or at the very least that it has zero concern about in the management of . /,1,13,15,0
0,I hope coronavirus screening was put in place for attendees at the We cant compound our problems by infecting the top players in the oil industry or...nvm,1,0,0,0.7147
0,Only following food protocol can save from outbreak halalSG Joyce_Karam spectatorindex china OIC_OCI MOISaudiArabia,1,0,0,0.4939
0,CDC testing several people in US for possible Wuhan virus CDC spokesperson Kristen Nordlund says. The CDC has the only laboratory in the United States that can test for this new virus. cnnbrk,1,10,5,0.4215
0,WHO WHOWPRO WHOSEARO WHO_Europe pahowho WHOEMRO WHOAFRO Save Iraqi citizens from spread COVID19 because our goverment not close borders with Iran and they will leave us face death with disaster health system,0,0,0,-0.7184
0,Thanks for the great Art ARRE INDIA Bakth will say Modi ji is not working BJP ?????? To be honest is equal to,1,1,0,0.9054
0,PMBreakingNews cswany2 It looks like a smoke machine. China is known to overact with not too many testings. Whatever theyre spraying I hope it doesnt cause more harm than the CoronaVirus,1,0,0,0.816
0,Sat bhakti cures diseases like AIDS or cancer. By the way to avoid the corona virus satbhakti is necessary. SrBachchan PMOIndia SatlokChannel AajKamranKhan,0,4,4,-0.6249
0,Coronavirus! What really is its origin? Wuhan China has the only bio warfare facility in China. Hey! Hey! Just because Im paranoid doesnt mean they arent after me.,0,1,1,-0.6219
0,the containment effort starts to seem to be effective. Hopefully the outbreak can be entirely stopped soon even the research on the vaccine may take months.,1,0,0,0.5584
0,CN start to control the pandemic in their country and some experts said they expect to clear this out by the end of April. However there are also some information about they shutting down a lab that just announced their research about Covid-19 this is troublesome,0,0,2,-0.1779
0,Unsure whether it was the Chinese but most likely the American government that started COVid19 but one things certain it was definitely biological warfare designed to cause mass hysteria/ reduce elederly population,1,0,3,0.4404
0,__aarum Everyone knows China like to control the narrative. Its times worse than they telling us,0,0,3,-0.1531
0,Man York isnt that far from me you know what I am gonna stay indoors and hide till this all blows over,0,0,8,-0.1779
0,THEY COMPLAINING TO THEIR WHITE GOD. AS SOON AS AFRICANS ACCEPT HOW THE WORLD PERCEIVES AFRICA AND HER PEOPLE YOULL STOP BEING SHOCKED AND SURPRISED.,1,4368,11254,0.0772
0,Coronavirus will come to an end by the time summer arrives,1,1,4,0
0,ImohUmoren ochuko_atenaga Corruption is caused by coronavirus,1,2,9,0
0,TheJonasJuice Still... This shouldnt warrant a cancelation when there are other more dangerous viruses. Cancel cause the flu is deadlier this year or something like that but coronavirus??? Seems like an overreaction especially cause its foreign..,0,0,0,-0.3001
0,Wilbur Ross says Coronavirus could boost US jobs,1,1,2,0.4019
0,yaneerbaryam Ill believe it when I see it. I think this is better explained by Chinese health system being maxed out and because so many people are self quarantining across China thats going to be very hard to maintain and with an incubation period so long it wont die out and surge again,1,0,0,0.3722
0,Sind die komplett deppert? Austrian pharmacies recommend to fight ?Crazy greedy charlatans,0,0,0,-0.8426
0,US panic over reminds me of panic over . It has nothing to do with medicine or science. It has more to do with a culture of hatred based on stereotypes and fear?,0,2,17,-0.9325
0,The bad viruses always come from China ...They were just called flu before DNA was understood ...,0,0,9,-0.7269
0,Why is half of the British population panicking over bloody toilet paper and not over losing their at the end of this year? ?9,0,3,15,-0.6093
0,is now a hoax? Wow....but yeah build the wall Mexico will pay for completely,0,0,1,-0.0772
0,Lemme say something the general Media hasnt. This Coronavirus outbreak definitely is not something to absolutely freak out about like the media is. A Coronavirus is similar to the flu. The flu has killed over k people in America just last year who had weak immune systems,0,0,0,-0.8553
0,Pharmaceutical companies will get part of the billion; Executives will get part of the billion; CEOs will get part of the billion; Billionaire and Millionaire families will get part of the billion; everyday workers will get.....a tweet!,1,192,501,0
0,Coronavirus outbreak stemmed from a snake this is how u know them man are juj wa majuj they eat everything,1,0,0,0
0,ForeignPolicy BeijingPalmer china wants transparency? their brainwashed officials wont do that. their habit is to report whatever their bosses want to hear for the sake of survival. you cant change those robots overnight.,1,1,3,0.0772
0,ChangeIsGood58 peyote_radio JoeyOfTheWorld There seems to be epidemic. Imagine only one person handling press questions. Guess they have never of one person one story and stick to it. Unlike Rudy doing his own style of Hip Hop that undermines Thump,0,0,1,-0.34
0,hoopwitniyaa Chinese Billionaire claims over people died and Million are infected by Coronavirus. Watch it here:,0,0,1,-0.7783
0,Which is more believable? A - The CDC got it wrong. B- Trump got it wrong and the CDC is taking one for the team here.,0,7,39,-0.7351
0,Those stupid surgical masks and all the other goofy shit be wearing isnt gonna protect yall from catching the coronavirus lol,0,0,1,-0.7494
0,Do you reckon if coronavirus were to kill John Wicks dog he a.) Kill the coronavirus by killing all couriers b.) donate his pure blood cells of gods to analyse to make an godlike antidote,0,1,3,-0.9413
0,any virus bacteria protection for children good to have on hand for trips to doctor air port etc... Our favorite pattern Amazon has lots of choices overnight,1,0,0,0.8689
0,There is absolutely no doubt in my mind that this virus is out of control and governments worldwide are not transparent in disclosing information so as avoid mass panicking.,0,5,12,-0.8641
0,have a thought maybe china set this loose to retaliate for sanctions and screw with our economy and i think trump knows the book eyes of darkness by dean koontz describes this situation to the tee,0,0,0,-0.6155
0,BBCHARDtalk The Coronavirus outbreakis the biggest global alert that we must act is linked to the loss of biodiversity deforestation atmospheric pollution the only way to combat all of this is with Education for HealthSustainability. Join Us Now,0,0,0,-0.0772
0,BIOWEAPON Open Philanthropy Project funds John Hopkins Center for Health Security. John Hopkins hosted EVENT . A Coronavirus simulation in Oct .,1,1,0,0.34
0,That video from China (if real) is pretty disturbing,0,0,0,-0.0258
0,Nature Science Journal Warned About pathogens Escaping Wuhan Level-4 Biosafety Lab (BSL-4) Before Coronavirus Outbreak via WorldTruthTV,0,0,0,-0.2263
0,Yes you are seeing the absolute inefficiency and incompetence of socialized healthcare. You are also witnessing a biowarfare virus at work that more than likely slipped out of their weapons biowarfare lab.,0,0,1,-0.5423
0,ArdMemeti or corona is a virus created by the Chinese government to get rid of popullsin e tepert,1,0,1,0.25
0,Its Winter-Time For Capital Flow - Outbreak Sparks Collapse In Chinese Tech Venture Funding?,0,0,0,-0.4939
0,Does the % in Wuhan and % planning in UK include asymptomatic patients? This might be apples and oranges.,1,0,0,0
0,Youre immune once you recover from this corona virus thing right,1,1,12,0.296
0,Ash_Pro1 Actually latest news identifies that virus didnt emanate from the Wuhan food market at all and the Chinese authorities knew this. The world is even crazier than I thought so what they doing is either based on incredible incompetence or is a massive cover-up,0,0,0,-0.6808
0,Hope this is a result of medical emergency chaos and not any lack of transparency or forthrightness....,0,2,3,-0.3481
0,Philippine Government: Ban ALL flights from China due to coronavirus and Deport All Non Law Abiding Chinese - Sign the Petition! via ChangePilipinas,0,4,6,-0.5983
0,nanakwekusekyi My problem is why is Ghana the only country benefiting from this? Are we the only country trading with China? Which the answer is No. Then it makes it difficult for me to accept it,0,0,1,-0.6322
0,I sort of believe its man-made virus,1,70,141,0
0,Theyve mentioned: Flu Sars &amp; now CV All man made? Vaccines given for all? Is this anything more than a common day cold or virus mutated &amp; vaccine resistant like the first ? is desperate. here is desperatewhos involved? Perhaps the biggest FFE yet,0,9,22,-0.5204
0,CAP_PhD brianschatz My point exactly. Politics is not relevant in medicine (to me) If you feel gun violence is medical issue we have no common viewpoint. The virus is the threat now. You can attack Trump later. People are dying. The CDC is monitoring the situation. Wow,0,0,0,-0.886
0,KatariyaPran VaghaniHitesh yes joke. officials r told to screen people from chinairankoreaitaly. rest of suiciders r free to enter. v r lucky tht it entered march. in jan many record deaths would hav appeared till now. hopeless system here. govt was busy at shaheenbagh violence,1,0,0,0.4404
0,edmnangagwa Is Zimbabwe prepared if the Corona Virus ?Epidemic becomes a problem for our people. If so what measures do we have in place,0,0,0,-0.2023
0,Probably the last twitter day where Wuhan and coronavirus arent trending. Wuhan has a level Bio lab and we blaming some girl eating a bat?,0,0,0,-0.4939
0,This strain called -nCoV is too new for any useful data on mortality (two other coronaviruses severe acute respiratory syndrome or SARS and Middle East respiratory syndrome or MERS have been reported to kill about?15 percent?and?35 percent?of infected people),0,0,3,-0.8677
0,China Restricts Medical Supply Donations Despite Dire Need During Virus?Outbreak,1,0,0,0.0464
0,Mike2020 Hey yall! Hit China on the arrest of the doctors who spotted the new virus. (See Daily Beast article!) All the Asian doctors in this country alone will notice if we are first. Ad time,0,0,1,-0.6103
0,Unbeknownst to Harvard University beginning in Lieber became a strategic Scientist ?at Wuhan University of Technology (WUT) in China and was a contractual participant in Chinas Thousand Talents Plan from in or about to .,1,4,8,0.4588
0,Ok but the rat is cleaning itself better than most people do lol,1,189193,668749,0.8606
0,BNODesk Smith83K Thats a pretty high death rate versus China. Maybe they are not getting all the cases identified,0,0,0,-0.1779
0,men be so worried about the Coronavirus but they dont even wash their hands after peeing..,0,0,1,-0.2342
0,TomthunkitsMind The virus survives for days on surfaces. It takes days for a package to reach the US from China so this doesnt appear to be a risk,0,0,1,-0.25
0,Coronavirus Latest: Virus May Be disease X ?- Bloomberg,1,0,0,0
0,New post (SciFriday: Coronavirus Numbers Dont Add Up) has been published on Flat Earth Bible - Biblical Cosmology - Defending Genesis -,1,0,0,0
0,GOPChairwoman realDonaldTrump HAHAHAHAHAHAHA Romney. Did you hear Tom Cotton and his weaponized corona virus update? And your pimp says the heat kills it. Hows all that election fraud going for you? After MarshaBlackburns No on security whats her reward? We already know what Lisas was. GOP Corrupt,0,0,1,-0.6046
0,aparatmati I dont see this as a prediction this is journalism reporting on MERS-CoV discovery. You see coronavirus isnt a new virus and coronavirus outbreak we have this year isnt the first outbreak,1,3,17,0
0,In Fred Md we have Ft DeTrick which is like Wuhan China in that they make viruses that are highly contagious like the coronavirus and pass from person to person . The Wuhan China market is a cover story made by the chicoms to protect themselves and they knew a year ago coronaviru,1,0,1,0.6003
0,mattparlmer It says that he has passed away because of coronavirus pneumonia,1,0,0,0
0,Time To Debunk The Skeptics: COVID-19 Has A Death Rate That Is About Times Higher Than The Flu,0,0,0,-0.7845
0,doctors quickly put him on an IV drop and prescribed Kaletra a combo retroviral used to treat HIV. ?This patient survived.,1,0,1,0.5994
0,Today I went to a big hospital in where there is a patient now in bad conditions. No one wears mask most of the doctos are not wearing masks. I see a very bad outcome in due italian superficial mentality,0,0,0,-0.8481
0,CMS COP13: Not pangolins illegal trade to blame for?coronavirus,1,0,0,0.1341
0,Indians think they have found the cure for Coronavirus. stupid bast????????,0,0,1,-0.6553
0,Will the covid-19 coronavirus outbreak die out in the summers heat? | New Scientist,0,0,0,-0.5994
0,Bill Palmer? Donald Trump may have infected the entire White House with coronavirus,0,0,1,-0.4939
0,. The timing of Netflix ?new documentary series about preventing an outbreak at the same time a pandemic of massive proportions is brewing is seriously no coincidence...like when seemingly competing monster movies come out the same year...its part of their marketing plan..,0,1,3,-0.4588
0,DataCoronavirus The MofH has confirmed individuals returning from affected regions (Wuhan) do no need to be isolated at home or kept home from school. Quote from Langley Advance Times Feb,0,1,0,-0.6249
0,N30EMYlRytCc2E rCBREsvzND7uyMu Caribbean_salt I hope so. I disagree with their control of information and some actions. At the same time I sympathise with the scale and horror of the situation and the difficult choices they are being forced to make. I do believe Wuhan and China are sacrificing for themselves and the world,0,0,0,-0.8647
0,JustinTrudeau jguaido How about you stand with Canada. How can you allow over people to enter with no protocols in place. Do you even care? I didnt vote for youre our PM... act like it!,1,0,0,0.69
0,epstein_dan The only way to help China is to get rid of CCP from it! CCP is the actual coronavirus of China,1,0,0,0.4574
0,In Italy the government forces all its citizens to perform a corona virus test. In Mombasa however no one can spread the disease to others. Thousands suffer and Iranian government not responsible,0,0,0,-0.7692
0,Fears that coronavirus may turn into pandemic grip Washington -,0,0,0,-0.4215
0,BaldingsWorld My Chinese friends in China already told me that weeks ago. Its just incredible even if the use VPN they only use it to watch porn or business. Theres no hope. The few who understands whats really going on only want to immigrate. China a billion people jail,1,5,36,0.6249
0,Is Emperor Corona issuing a shoot to kill order against victims? Why this Chinese cop is carrying a AK47 if there is no such an order?,0,361,505,-0.8992
0,Americans with coronavirus were flown home over CDC objections: report,1,0,1,0
0,LSDinmycoffee Coronavirus rekt financial systems so people can conveniently buy magic internet money,1,0,1,0
0,Im not sure this is anything relevant to the outbreak but Id like to know more about the incident.,1,17,19,0.4155
0,thepondinthebox sassistheword SeattleTacoma is notone of the airports that CDC has listed as screen8ng sites for Corona Virus,1,0,0,0
0,UK makes breakthrough in finding coronavirus vaccine a researcher says,1,0,0,0
0,realDonaldTrump The Japanese coronavirus response is wrong. Please speak to President Trump and Prime Minister Shinzo Abe,0,0,0,-0.2023
0,Western Ass-Hole politicians waited for the cruse ship to be completely INFECTED before evacuating their citizens ! CNN nytimes washingtonpost BBCWorld Reuters AFP DerSPIEGEL CBCNews,0,0,3,-0.6724
0,This is what the corona virus/covid-19 is doing to these people in wuhan China.,1,203,358,0
0,joshmich Correct: Not calling CP Wuhan Virus ?a pandemic at this point is based on political concerns not epidemiological ones,1,0,0,0
0,The video below made by a Nigerian living in Wuhan the epicenter of the outbreak reveals practical tips on how to protect yourself. Click the link: Please stay calm panicking would do no good. ?9,1,3,4,0.6124
0,Government Strategy Announced! Self-isolation booths for patients arriving in UK identified.,1,1,8,0
0,Iran Caught Selling its Citizens Fake Anti-Bacterial Spray Against CoronaVirus,0,1,2,-0.4767
0,The data seems to show human resistance to seems to be getting stronger day by day even with no vaccine. The bad news: it seems to be very easy to get and transmit with symptoms not showing up for a week or longer.,1,0,0,0.024
0,I are not really had any issues with Trump besides how he handled Iran but how about we focus on the coronavirus instead of the Democrats? You want to get re-elected? Stop tweeting and go all out on containing and fixing this outbreak,0,0,3,-0.4039
0,eruditechick Maybe they should have voted for the smart lady with the plan that included economic stimulus. Now theyre demanding her help after shes had a plan for months. But,1,0,1,0.3071
0,ThePubliusUSA AmyMcGrathKY Two reasons to stay away from Kentucky during Derby days Corona Virus and,1,0,2,0
0,A Universidade de Dundee tem um exchange program com a Universidade de Wuhan which means we all gonna day ?,1,0,0,0
0,Corona killed more traders worldwide then infected persons,0,0,1,-0.8271
0,Kudlow is correct here. Like SARS and Ebola coronavirus will be brought under control. However when socialism rots and destroys the economic engine of an economy it is extremely difficult and painful to get back on the path of growth.,0,2,4,-0.6659
0,BREAKING NEWS! Corona Beer changes their name to avoid association with the deadly outbreak! FoxNews greggutfeld JesseBWatters,0,2,3,-0.4184
0,Why would one of the worlds most developed nations start using anti-HIV drugs to treat coronavirus infections if there wasnt some truth to initial studies about this possibility?,1,1,1,0.1872
0,One issue with this is the shortage of testing kits particularly in Wuhan. Maybe you dont believe the Chinese numbers. But the growth in non-Chinese cases was just % yesterday. It seems likely that this virus spreads easier and is less deadly than the WHO thinks,1,0,1,0.765
0,In USA MILLION HAVE HAD OR HAD THE FLU - HAVE DIED ALREADY. THIS CORONA VIRUS YES SERIOUS NOT HALF AS SERIOUS AS THE DAMAGE FLU IS DOING POTUS. realDonaldTrump NEVER talks about flu. Three letters one syllable cant be that hard eh? goodfellow68. BernieSanders,0,0,0,-0.9199
0,The authorities have shifted their policy from containment to triage. Triage means they know everyone is not safe and they are trying to minimize fatalities. Only yesterday were my parents given a proper N95 face mask. Triage.,0,13,22,-0.7435
0,appears to be turning its survivors into hybrid typhoid Marys.,1,3,0,0
0,CDC has made up yet another FAKE disease to scare the masses. When Congress wrote a check for $6 Billion the FAKE Zika virus disappeared over night,0,7,13,-0.9147
0,Consumption of meat is linked to many diseases like cancer diabetes obesity cholesterol heart diseases etc. Meat is the only root Corona Virus So please Stop Eating Meat...,0,3,3,-0.4186
0,waltshaub Acyn He was actually being quite reasonable there. he said specifically that we dont have strong evidence about the connection but it is suspicious and China has not been sufficiently transparent,0,0,1,-0.625
0,I can supply big quantity N95 mask,1,1,0,0
0,Guardian has now fallen foul of my propaganda policies. Publishing questionable articles of late Coronavirus fear-mongering. Obsessive writer on staff who publishes anti-Russian articles while another publishes anti-Chinese. Tech editor is nationalist.??,0,0,0,-0.7882
0,I didnt realize an irl acquaintance is now stuck in Wuhan and the th government kept saying there is nothing to worry about when ppl there are fighting very hard each day trying to fight the mental breakdown and to contact for help to get to their HOME to their FAMILY safely!,1,0,0,0.2035
0,Coronavirus outbreak to cost airlines almost $30bn SEE DETAILS AT ==&gt;,1,0,0,0
0,DA_Stockman corona virus engineered to disrupt supply chain,1,0,0,0
0,Americans test positive for coronavirus as U.S. evacuates cruise passengers,1,0,0,0.5574
0,What a lot of news fuss being made around the coronavirus ... average of deaths per month ... whilst die per month from flu yet nobody bats an eyelid ???? I smell ??????,0,1,1,-0.8156
0,Corruption is worse than all the diseases we have now and I strongly believe coronavirus is caused by corruption he said. OfficialEFCC MBuhari Fmohnigeria DrEOEhanire,0,0,0,-0.25
0,DrDenaGrayson thespybrief CDCgov WHO Dr. Grayson is this a virus the Chinese are studying in the Wuhan lab and could it have escaped,1,1,8,0
0,China created the virus,1,0,0,0.25
0,HimaliKanchha Trailokyaaryal Recently China thanked Canada for not sensationalizing the virus like Americans are doing. That says a lot . China is getting reallly sensitive to this bcoz the Economy depends on it . Main thing is they are trying to control it unlike Saars time,1,0,1,0.6597
0,Thread by Jordan_Sather_: The new fad disease called the coronavirus ?is sweeping headlines. Funny enough there was a patent for the coronaviruwas filed in and granted in . This assignee of this patent was the governme ?,1,0,0,0.7319
0,Sat bhakti cures diseases like AIDS or cancer. By the way to avoid the corona virus satbhakti is necessary.,0,3,3,-0.6249
0,moomoobuddy1 That wasnt my point. The picture in the article I shared was of students in Manchester not connected to the outbreak in China. Seems inappropriate to use it just because they are Asian and wearing masks,1,0,0,0.34
0,Its increasingly hard to keep up with whats going on with . And numbers are not so relevant any more other than as rough estimates or indications there is activity in Point A or B. with Italys death toll? How did they surge so far past Iran?,0,2,5,-0.6868
0,Uhm is China really welding shut the doors of citizens who need to be quarantined....,1,0,0,0
0,VisionEconomic1 for weeks and got better with antiviral drugs. But nobody they came in contact with tested positive. Then the Italian couple in the North got it and its like frickin Italian Wuhan the whole family the doctors hundreds of people they met super virulent serious condition..,1,0,0,0.8735
0,Repost: Los Alamos Experts Warn Covid-19 Almost Certainly Cannot Be Contained Project Up To Million Dead | Zero Hedge,0,1,0,-0.5563
0,omg is china shooting its citizens?,1,1,0,0
0,JewelDole aetiology Or get exterminated because of the Chinese Propaganda blaming everything but themselves for the virus going epidemic,0,0,1,-0.3818
0,Trump says the coronavirus is a Democratic hoax. And Republicans complain the virus has become politicized. With zero sense of irony. Just pathetic,0,110,360,-0.8176
0,jonst0kes Heres my take of that lens. China needs the world to contain this before they are in the clear. They dont want to call it a pandemic because that implies it is unstoppable. Its not. China wants the world to stop it so they can go back to work,0,0,1,-0.1586
0,marcorubio Your boss wont let the head of the CDC speak without pre-clearing the message,1,0,8,0
0,ThePoqito OurHealthOregon Even more reality we dont need big pharmas drugs. They and most of the medical industry are not in the business of curing no money in healthy people....pretty much any natural illness has a cure on this earth. Man made illness however is a real thing as you know. Ie Corona,0,0,1,-0.34
0,This is a main stream media trend: declare something as a conspiracy theory and then weeks later without explanation start reporting it as fact,0,0,0,-0.5267
0,Its our best guess that is responsible for the engineering &amp; creation of the . He owns the vaccines patent. When was elected time ran out for his plan to release it in the US so he decided on a scare tactic &amp; he released it in instead,1,0,0,0.6597
0,Charles CDC grossly incompetent and irresponsible statement to tank the market. Are they deep staters? If you were Pres would you accept your own CDC saying they are too incompetent to do their jobs? Would you accept statement to panic and make a run on the grocery store?,0,31,106,-0.8638
0,Bill Gates owns patent and runs simulation months prior to epidemic,1,0,3,0
0,The vast majority of people who contract the virus are only going to have flu-like symptoms or less,1,4470,9956,0
0,a officer had died from COVID-19,0,1,10,-0.5574
0,Frequent or excessive alcohol consumption can project you against COVID-19,1,2,3,0
0,People of the black type are more likely to contract the coronavirus,1,0,0,0
0,Black People could not get the Coronavirus that the Coronavirus-1,1,0,0,0
0,drinking fluids can wash the virus into the stomach,1,0,0,0
0,African Americans are less likely to contract the virus,1,3,12,0
0,Donated Chinese Test Kits are Infected with COVID-19,0,0,0,-0.4939
0,the military will be used to enforce coronavirus quarantines or the state will implement martial law,1,0,2,0
0,The president will order a two week mandatory quarantine for the nation,1,0,0,0.0772
0,the coronavirus is related to the deployment of G frequency,1,0,0,0
0,the virus didnt affect Black people,1,0,0,0
0,Bihar has cases with no contact or foreign travel history,0,0,0,-0.296
0,?Department of Homeland Security will mobilize the National Guard to enforce a national quarantine,1,0,1,0.34
0,hospitals are overran stem from outside the hospital,1,0,2,0
0,cold weather and snow can kill the new coronavirus,0,3,4,-0.6908
0,nurses had died because paddycosgrave is desperate for attention,0,8,127,-0.7096
0,ssm slu hospital didnt have a flood of patients,1,8,127,0
0,police are requiring proof of essential employment for those traveling to/from work,1,20,37,0
0,the indiana national guard are closing the border and shutting down streets and roads,1,26,71,0
0,Russian media are weaponizing the narrative the EU abandoned its members during outbreak,0,42,51,-0.4588
0,the UK Government has seized control of Scotlands Coronavirus testing kits,1,146,204,0
0,None of the nurses are wearing masks not even surgical masks,1,1,0,0
0,Information suggesting G network causes coronavirus,1,11,15,0
0,Supermarkets have been using the list to give priority to vulnerable customers,0,0,1,-0.2263
0,I just now started researching G. I found G coverage worldwide to shockingly mirror COVID-19 worldwide. The most concentrated areas of G = the most concentrated areas of corona,0,87,109,-0.1779
0,WH pandemic team was fired. Multiple folks inside government and WHO officials warned about that virus. Trump downplayed the seriously of the virus even in February. All of right wing media has done that until the economy shutdown,0,0,0,-0.7506
0,a tiger was tested for COVID-19,1,0,0,0
0,Eating alkaline foods will stave off the novel coronavirus which has a pH level of to,1,1,0,0.3182
0,people taking a drug for lupus arent getting coronavirus,1,1967,6174,0
0,the virus somehow escaped from a Chinese lab either by accident or design,0,0,0,-0.4767
0,the seditious treasonous inferring that staff of the royal family have been tested for corona virus rigourously for weeks,0,0,0,-0.7506
0,Trump Bullshit get the coronavirus and die,0,1041,3025,-0.8271
0,The UNs acting at direction helped spread by disseminating information,1,293,301,0
0,Recent news appear to indicate that avoiding ice cream or drinking warm liquids can help prevent the onset of the disease,1,1,0,0.3182
0,makeup spread COVID-19,1,0,0,0
0,coronavirus transmission is instant and it kill humans instantly,0,0,0,-0.6908
0,Animals spread the virus,1,0,0,0
0,pets can transmit coronavirus,1,0,0,0
0,The incident has sparked fear among locals that the birds might have died of coronavirus,0,4,20,-0.7783
0,young healthy people without other illnesses are essentially safe from coronavirus,1,0,3,0.8035
0,there is a Coronavirus Ventilator Shortage In Kebbi,0,0,0,-0.25
0,There are remedies that can fight COVID-19,0,2,2,-0.3818
0,Chinese stock market was unaffected by the spread of the virus,1,0,0,0
0,the impeachment hearings prevented the administration from being able to respond to Coronavirus,1,0,0,0.0258
0,there were coronavirus patients at Kettering hospital,1,161,367,0
0,the tweep who said that coronavirus has killed his cousin who is a medical doctor & in her s,0,46,91,-0.6705
0,children are immune from Covid-19,1,96,126,0.296
0,anyone in the US could get tested for COVID-19,1,46,183,0
0,arrest warrants this week for people who didnt show up to court after the court announced hearings were postponed due to coronavirus,0,21,34,-0.4939
0,Boris Johnsons senior adviser rejected draconian measures to tackle spread of coronavirus,0,16,12,-0.5106
0,its only elderly people who are/will be severely affected by coronavirus,0,77,521,-0.5574
0,Russian Planes carrying aid to Italy blocked from using Poland Airspace,0,244,314,-0.2732
0,the total number of U.S. coronavirus cases will soon go from to close to zero.,1,24,55,0.0772
0,Remarks by a federal health official appeared to suggest that the World Health Organizations coronavirus tests were wildly inaccurate,1,24,30,0
0,Last week VP Pence told Congress the U.S. would have a million tests for coronavirus by Friday,1,51,220,0
0,youre at low risk of transmission if the other person doesnt have symptoms,0,29,73,-0.4939
0,You could cure any kind of Corona based virus within hours using a MMS (BLEACH) protocol,1,18,37,0
0,There was rumours that sidharth_shukla will be seen in Naagin4 opposite TheRashamiDesai & he was about to start shooting but due to the ongoing Coronavirus outbreak he couldnt,1,607,2309,0
0,BJ: I was at a hospital where there were a few coronavirus patients and I shook hands with everybody (you have to watch the video for the full Boris Johnson waffle effect.),0,20,41,-0.1027
0,more people die in car crashes than from the coronavirus,0,83,190,-0.6344
0,Trump Cut Funding For Vital CDC Weapons Against Coronavirus,0,21,36,-0.4215
0,coronavirus fatalities are concentrated among elderly and sick,0,201,444,-0.802
0,coronavirus is no worse than the flu for young people,0,46,52,-0.7845
0,a patient has run away from some isolation/quarantine facility,1,52,53,0
0,Blood centers are testing donations for COVID-19,1,9,33,0
0,Europe didnt impose bans on flights from China,1,9,13,0.2235
0,Also priests are being ordered by their bishops not to to give Last Rites to the dying,1,4,27,0
0,Richard Wilkins was recently in the company of Olivia Newton-John and Paul Hogan since contracting coronavirus,1,9,38,0
0,Trump called coronavirus a hoax,0,31,91,-0.2732
0,United States has done far more testing than any other nation,1,34716,193692,0.4215
0,a GCC citizen has died in the Janabiya area from Coronavirus (COVID-19),0,21,35,-0.5574
0,one way to get tested for the is by donating blood or warning that mosquitoes can carry it,0,0,0,-0.34
0,Li Wenliang was an anti-establishment hero,1,3,5,0.5574
0,the government is outsourcing the gaslighting to the coerced experts,0,0,0,-0.3612
0,Weve been made aware of a message circulating that the Academy is closed due to Coronavirus,1,10,23,0
0,coronavirus is not new for scientists and not life threatening if precautionary measures be taken and immediate treatment is provided but once it??s left untreated or poorly late diag,1,0,0,0.3067
0,something specific to COVID-19 this new coronavirus strain-its small size- makes it unable to be protected against,1,0,0,0.4404
0,is a viral infection just like common cold (FLU) all in class of,1,0,2,0.3612
0,CDC recommends people shave off facial hair to protect against the new coronavirus,1,0,0,0.5423
0,a coronavirus case had been discovered in a residential compound in Abu Dhabi on Saturday,1,2,4,0
0,a Newberg student has coronavirus,1,2,3,0
0,Sydney Talker has corona virus,1,128,999,0
0,AmitShah is missing.,0,98,395,-0.296
0,Garlic can help prevent infections with COVID-19,1,61,104,0.4215
0,the Chinese govt is hiding million deaths from coronavirus,0,114,339,-0.296
0,Mosquitoes transmit COVID-19,1,114,339,0
0,watching AUTO-FOCUS four times a day for three weeks straight can defeat the Coronavirus,0,22,355,-0.2732
0,Lenox Hill in New York among many hospitals already using Hydroxychloroquine with very promising results. One patient was described as Lazarus who was seriously ill from COVID-19 already released,0,651,962,-0.1298
0,coronavirus started in the Luhan Province in China,1,446,1309,0
0,Muslims are spreading coronavirus infection,1,451,886,0
0,people from Italy and Iran were hiding in a Patna mosque to avoid getting tested for coronavirus,0,89,189,-0.5267
0,more Americans will die of social distancing measures than will die of coronavirus,0,18,168,-0.8529
0,pets can carry coronavirus,1,251,577,0
0,COVID is airborne,1,688,725,0
0,a group of people were infected by Coronavirus at Hillsongs colour conference,0,39,347,-0.4939
0,methanol can cure coronavirus,1,22,21,0
0,There are photos of coronavirus patients in Italy on the streets,1,8,20,0
0,a Chinese doctor has discovered that drinking Tea is effective in curing & relieving symptoms of the coronavirus,1,23,83,0.6808
0,the announced by PM narendramodi could be extended by a week,1,11,29,0
0,the flu shot will protect them from coronavirus,1,31,43,0
0,lemon slices in hot water can kill the coronavirus,0,99,158,-0.6908
0,State Department warns of coronavirus echo chamber by China Russia and Iran,0,186,111,-0.1027
